0x9bcAcbff4562fCE61aFf58e265beaB8e1c5B3405,7.441747223e+22
0x911C19846fD8197fA033395A3e3dEcD11368C333,4.39660867e+22
0x5102D0A855Bf5F0e72c06B311516c53e8e6D638A,1.853835458e+22
0xCB57De552Eb5Bae1aED1dd7Cd342b98200A3508C,4.589474986e+21
0x246eDE5D569546BC8987c41449418e9e0AF14516,3.707518654e+20
0xF2d164F2D6358B90c58e1022103Ee073f3EBa07F,1.660742362e+20
0x3Fc03Fe3B470b50D8163db99dB935976a6448FC3,1.565744342e+20
0x0FE604dAAAf2f6Ce6a868243681Cd4455c587556,9.91426728e+19
0xD1057878AAF096d81d05E71dD2Da79E2070495b2,7.998817674e+19
0x78Ffa27D122043874DBE879B7173180FeD3ccf1D,5.92502892e+19
0x08FB8BD11C3a486602CD2DAC8417f8C956549B11,5.92502892e+19
0x2Ed3767CfCBCEb42ff5F3642d4DF6f851B947073,3.56984255e+19
0xc9f258df3b771A745D812a4a70e08054304ac7E4,3.540217405e+19
0xF45bcc026243109BEF4fb29170E53FCe61523dE8,3.503959159e+19
0x1DC5B95Bd18100027A3233e34d1E097c2ec4Fd37,2.96251446e+19
0x90D279E4d739A3Ca61cc1Ad07c57331AFd001Fe1,2.908986894e+19
0x9E04ea775530eCA1F1eF65ff323B8d65D3b3408F,2.639196731e+19
0x78345a9C78F55bcBc14E3c0DD8A41309170919B7,2.37393153e+19
0x3005CF5C9b8406b91D6D042002F622F11f92B22e,2.243591596e+19
0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,1.967221414e+19
0x0466671418Bed2B9EF0a8A15D172A4106e51e26E,1.957180428e+19
0x2C0D84b2335EE3F9020667DCEA7449Fc8D0717ae,1.695665379e+19
0x5CA722CF150Fc56A0C89257DA717767a3C33BB77,1.695665379e+19
0x3ae40743947a378F28D5AA68bF138492D55440De,1.48125723e+19
0x1a96659fd8a6bb57e429445d16Eb0aBBB2c2f4Dd,1.291120855e+19
0xeA9B457F68C7D01a55C1eDa6c77b68D59caD1a06,1.197451679e+19
0x2F62735A8151E173d99204343fB5C52942fbbAa3,1.055877175e+19
0xdC849E5dD401531Bae51F227754c81C4F2710dea,1.051187748e+19
0x0F1727931f9AC159c3A10AEa870C87Ec49De0b9B,1.047949032e+19
0x54490798d5850110B6aB32114D0293892F67472d,8.216844598e+18
0xa22c14f9F3fe65Da98FD4990dBe1AA5E72b7B4a4,6.782661515e+18
0xa644cC8Fc747DAbEd276BA65ba5a882E46314a1C,5.871541284e+18
0x3b40ef04AC02d2082b2DbF3649718FB8a06913ab,5.086996136e+18
0x579b5139175af7F3D9c1d868364833eD757f56D8,5.086996136e+18
0x5E1ec4F093313723c06CfF0be4f1A0F6f4397F52,5.066648152e+18
0x598Ff96A9F3f9ba15A11Cc5A97EB859E25c55b1A,3.391330758e+18
0x94847bd61ACF8864195bBf1683B86BF45Ab5e2ae,3.391330758e+18
0xC20A086bF84C28b8D39a99abDe6aAcA3d11c77f5,3.281981059e+18
0xf77d20ad0f646C5BD6ff88Ab63b33BeA18927741,2.915491507e+18
0x84E1626D8EFF384A05b4560Abbe78bA454BDE26b,1.69905671e+18
0x26E437F25Ed5Bd5F3a1176A141a2bf8Bbd9bC8A3,1.695665379e+18
0x8D637f410CC7bFcfbE39e0Cb45B821Ff9f28bc7F,1.695665379e+18
0x35f79b27aEF194Bd61eDc547C8d2f60720af5f7e,1.081834512e+18
0x7d8bf18C7cE84b3E175b339c4Ca93aEd1dD166F1,5.92502892e+17
0xDAa7E1BA3c5F6Bd9F4910273909b17ac6d1603de,5.255938738e+17
0x2A62Fb5b6549c3ab5B93cC8707d6a16BA1f16f5d,3.914360856e+17
0xD179f0eCDF306FD743365DF11d410B91C8Ae0022,3.525827456e+17
0x504d3f3a98f136676452b7516157A79093147b98,1.842373679e+17
